customer_id,first_name,last_name,email,city,state,region,signup_date,loyalty_tier
C01448,Maria,Smith,petersonsergio@example.org,Port Miguelchester,MS,Midwest,2025-11-05,Silver
C01449,Erin,Ramos,missing_email@example.com,Port Cynthia,IL,Northeast,2024-09-28,Bronze
C01450,Michael,Berg,tracyavery@example.com,West Aaronmouth,GA,South,2021-12-14,Silver
C01451,Kimberly,Bass,nwarren@example.com,West Donaldview,HI,South,2025-01-21,Bronze
C01452,Kayla,Kennedy,willismichael@example.net,South James,VI,West,2023-10-11,Gold
C01453,Mary,Stuart,ethan37@example.org,Port Jimmyfort,MS,Midwest,2023-04-18,Bronze
C01454,Valerie,Arnold,danielgriffith@example.net,Hannahview,VI,Northeast,2025-10-28,Silver
C01455,Lauren,Francis,brownsusan@example.org,West Johnny,IA,West,2026-02-28,Bronze
C01456,Melissa,Andrews,courtneymadden@example.org,North Mark,UT,South,2026-02-21,Bronze
C01457,Robert,Peterson,glee@example.net,Jenniferchester,KS,Northeast,2023-09-29,Unassigned
C01458,Brenda,Fuller,cody79@example.org,West Brandon,MA,Midwest,2024-06-19,Gold
C01459,Thomas,Allen,trevor68@example.org,North Annetteberg,IN,West,2024-12-04,Bronze
C01460,Michelle,Harris,vnichols@example.org,Lake Veronicaside,NV,Northeast,2022-08-02,Bronze
C01461,Jeffrey,Lewis,collin40@example.net,Martinezview,SD,Midwest,2025-04-04,Bronze
C01462,Patricia,Davis,cheryldavis@example.com,North Thomas,KY,Northeast,2026-01-13,Platinum
C01463,Gary,Todd,howetracy@example.org,Clayville,CO,Midwest,2025-09-18,Silver
C01464,Brandi,Buckley,aaron55@example.com,North Joanne,SC,Northeast,2026-04-18,Bronze
C01465,Andrew,Hill,lynnyoung@example.org,East Margaret,ID,Northeast,2022-07-24,Bronze
C01466,Kenneth,Brown,iperez@example.org,Lake Rhondaborough,MN,Midwest,2023-12-24,Bronze
C01467,Mary,Reynolds,basserik@example.com,East Nicholasside,HI,Midwest,2025-01-03,Gold
C01468,Daniel,Duran,charlesperry@example.com,Lake Lisa,KY,Northeast,2025-11-09,Gold
C01469,Jennifer,Stephenson,olivia29@example.net,South Roger,RI,West,2025-03-20,Bronze
C01470,Joshua,Green,sarayates@example.org,South Kenneth,WI,South,2025-12-26,Gold
C01471,Steven,Davis,hogandavid@example.org,Lake Isabella,PR,Northeast,2022-05-24,Bronze
C01472,Ann,Foster,brianwhite@example.org,East Rebecca,NY,South,2026-01-21,Bronze
C01473,Nicole,Allen,morganamanda@example.com,Martinberg,GU,Midwest,2022-12-12,Unassigned
C01474,Bradley,Henry,donaldtyler@example.net,New Dylanmouth,CA,Midwest,2025-01-08,Silver
C01475,Jennifer,Payne,steven45@example.org,Port Alexandertown,WI,Northeast,2021-08-21,Bronze
C01476,Michelle,Sharp,morriskatherine@example.net,North Haileyfort,AS,South,2022-04-08,Unassigned
C01477,Scott,Shannon,brian90@example.net,West Lawrence,TX,West,2022-05-30,Bronze
C01478,Laura,Gordon,karen42@example.org,New Elizabeth,ND,West,2025-06-27,Bronze
C01479,Justin,Boyd,hernandezmadison@example.com,West Nicolaston,NY,Northeast,2025-02-16,Bronze
C01480,Tanner,Williams,smithjose@example.org,Reedmouth,CO,Midwest,2024-07-04,Gold
C01481,Jennifer,Hill,richardhart@example.org,Hernandezview,NY,South,2023-05-15,Silver
C01482,Vicki,Wood,diazlorraine@example.net,Blairside,VT,Northeast,2021-10-07,Platinum
C01483,Colleen,Brown,johnguzman@example.net,Montgomerytown,WI,Midwest,2025-11-26,Gold
C01484,Jack,Brown,laurie16@example.com,New Rosetown,KS,South,2023-08-19,Gold
C01485,Suzanne,Schneider,pjimenez@example.net,South Jennifer,ID,South,2025-12-04,Bronze
C01486,Deborah,Ross,ericjones@example.net,Montgomeryport,VA,Northeast,2022-11-19,Platinum
C01487,Aimee,Brewer,rickey20@example.org,Avilaberg,MN,West,2025-12-04,Bronze
C01488,Ryan,Garcia,christopher06@example.com,Moorestad,WV,Northeast,2023-11-26,Bronze
C01489,Michelle,Williams,ukramer@example.net,Matthewburgh,LA,South,2023-01-23,Gold
C01490,Susan,Pruitt,barnettterry@example.com,Connerport,NY,Midwest,2026-04-30,Silver
C01491,Susan,Moreno,ingramjessica@example.com,New Heidi,NC,Midwest,2022-12-13,Bronze
C01492,Maria,Hill,stevendecker@example.org,Benjaminton,PR,Midwest,2023-11-29,Bronze
C01493,John,Hendricks,taraholloway@example.org,Brendaville,MO,Midwest,2023-04-27,Bronze
C01494,Lindsay,Shaffer,daviscarol@example.net,Griffithville,ND,West,2021-11-04,Bronze
C01495,Catherine,Gonzalez,mccoyjames@example.org,South Dawn,IN,Northeast,2021-10-06,Platinum
C01496,Nicole,Bond,hubersamantha@example.net,Changmouth,MS,Midwest,2022-03-30,Silver
C01497,Steven,Mason,umaxwell@example.net,North Rhondaborough,GU,Northeast,2021-08-28,Silver
C01498,Wendy,Johnson,cookrobert@example.net,Port Carla,AL,Northeast,2023-07-06,Silver
C01499,Haley,Cook,sbaker@example.net,Lake Rebeccatown,FM,Northeast,2023-04-01,Bronze
C01500,Peter,Lynch,dennis01@example.com,Port Davidhaven,SC,Midwest,2026-04-28,Silver
